demand disruptions,RP_TPP,RT_TPP,AP_TPP,AT_TPP
78.78,3818.50605,848.5569,5455.008643,973.783708
78.79,3818.943013,848.6540028,5455.632875,973.8939911
78.8,3819.38,848.7511111,5456.257143,974.0042805
78.81,3819.817013,848.848225,5456.881446,974.1145762
78.82,3820.25405,848.9453444,5457.505786,974.224878
78.83,3820.691113,849.0424694,5458.130161,974.3351862
78.84,3821.1282,849.1396,5458.754571,974.4455005
78.85,3821.565313,849.2367361,5459.379018,974.5558212
78.86,3822.00245,849.3338778,5460.0035,974.666148
78.87,3822.439613,849.431025,5460.628018,974.7764811
78.88,3822.8768,849.5281778,5461.252571,974.8868205
78.89,3823.314013,849.6253361,5461.877161,974.9971661
78.9,3823.75125,849.7225,5462.501786,975.1075179
78.91,3824.188513,849.8196694,5463.126446,975.217876
78.92,3824.6258,849.9168444,5463.751143,975.3282403
78.93,3825.063113,850.014025,5464.375875,975.4386108
78.94,3825.50045,850.1112111,5465.000643,975.5489877
78.95,3825.937813,850.2084028,5465.625446,975.6593707
78.96,3826.3752,850.3056,5466.250286,975.76976
78.97,3826.812613,850.4028028,5466.875161,975.8801555
78.98,3827.25005,850.5000111,5467.500071,975.9905573
78.99,3827.687513,850.597225,5468.125018,976.1009653
79,3828.125,850.6944444,5468.75,976.2113796
79.01,3828.562513,850.7916694,5469.375018,976.3218001
79.02,3829.00005,850.8889,5470.000071,976.4322269
79.03,3829.437613,850.9861361,5470.625161,976.5426599
79.04,3829.8752,851.0833778,5471.250286,976.6530991
79.05,3830.312813,851.180625,5471.875446,976.7635446
79.06,3830.75045,851.2778778,5472.500643,976.8739963
79.07,3831.188113,851.3751361,5473.125875,976.9844543
79.08,3831.6258,851.4724,5473.751143,977.0949185
79.09,3832.063513,851.5696694,5474.376446,977.205389
79.1,3832.50125,851.6669444,5475.001786,977.3158657
79.11,3832.939013,851.764225,5475.627161,977.4263486
79.12,3833.3768,851.8615111,5476.252571,977.5368378
79.13,3833.814613,851.9588028,5476.878018,977.6473332
79.14,3834.25245,852.0561,5477.5035,977.7578349
79.15,3834.690313,852.1534028,5478.129018,977.8683428
79.16,3835.1282,852.2507111,5478.754571,977.978857
79.17,3835.566113,852.348025,5479.380161,978.0893774
79.18,3836.00405,852.4453444,5480.005786,978.1999041
79.19,3836.442013,852.5426694,5480.631446,978.310437
79.2,3836.88,852.64,5481.257143,978.4209761
79.21,3837.318013,852.7373361,5481.882875,978.5315215
79.22,3837.75605,852.8346778,5482.508643,978.6420731
79.23,3838.194113,852.932025,5483.134446,978.752631
79.24,3838.6322,853.0293778,5483.760286,978.8631951
79.25,3839.070313,853.1267361,5484.386161,978.9737654
79.26,3839.50845,853.2241,5485.012071,979.084342
79.27,3839.946613,853.3214694,5485.638018,979.1949249
79.28,3840.3848,853.4188444,5486.264,979.305514
79.29,3840.823013,853.516225,5486.890018,979.4161093
79.3,3841.26125,853.6136111,5487.516071,979.5267109
79.31,3841.699513,853.7110028,5488.142161,979.6373187
